RespId,Weight,Age,Education,Race,Gender,Income_cat,Voter_category,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q12,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10
473517,1.0076,51,High school or less,White,Male,Less than $40k,Never,1,3,2,1,1,1,1,1,1,3,1,2,4,1,2,2,2,2,2,4,2,2,1,2,1,1,1,1,1,1,1,3,1,1,3,3,2,4,2,2,1,2,1,2,2,2,1,1,1,2,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,1,-1,-1,2,2,6,1,3,2,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0
473518,1.5734,32,High school or less,Black,Male,Less than $40k,Never,4,4,4,4,4,4,4,2,1,1,1,4,3,1,1,1,1,1,1,2,3,1,2,3,1,2,3,3,1,3,3,1,1,2,3,3,2,4,2,2,1,2,2,2,2,2,2,2,5,3,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,2,2,5,3,3,1,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0
473519,0.3917,58,College,Hispanic,Male,$40-75k,sporadic,1,1,1,1,1,1,1,1,1,2,2,3,3,1,3,2,1,1,1,3,3,3,1,3,1,2,3,2,2,2,3,3,2,2,1,3,3,4,2,1,2,2,2,2,2,2,2,2,1,5,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473520,0.8243,62,College,White,Male,$75-125k,sporadic,1,1,2,2,1,2,1,2,3,3,3,4,3,1,2,3,3,2,2,2,2,2,1,2,2,1,2,1,2,2,2,4,1,1,1,3,3,4,2,2,2,2,1,2,1,2,2,2,2,5,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473521,1.2239,48,High school or less,White,Female,$75-125k,always,1,2,2,1,1,1,1,1,2,3,1,4,2,1,1,4,1,1,1,4,4,1,1,4,1,2,3,2,3,2,3,4,2,2,1,4,2,4,2,2,1,2,2,2,1,2,2,2,1,5,1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473522,0.9825,44,College,White,Female,Less than $40k,sporadic,1,2,2,2,2,1,1,1,2,2,3,4,1,1,2,2,2,2,2,4,4,2,1,4,2,1,2,1,2,2,1,4,1,1,2,4,4,3,2,2,2,2,2,2,2,2,1,2,1,5,1,2,3,3,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,3,2,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
473523,0.7258,64,College,White,Male,$75-125k,sporadic,1,4,1,2,1,1,1,2,4,2,1,1,2,1,1,1,3,4,3,4,1,2,2,4,1,4,4,3,3,4,3,3,4,1,2,2,4,4,2,2,2,2,1,2,1,2,1,2,5,3,2,1,1,1,4,2,2,2,2,2,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,3,3,4,1,2,1,2,1,2,2,1,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473525,1.1641,61,College,Mixed,Male,$125k or more,Never,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,4,2,2,2,3,2,2,2,4,1,3,3,2,2,2,3,3,2,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,5,5,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,3,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473526,0.9252,51,College,Mixed,Male,$125k or more,sporadic,1,2,2,3,1,2,2,1,1,3,2,3,3,2,2,1,3,3,3,3,3,3,1,3,1,4,2,1,1,2,1,2,1,2,1,1,4,4,2,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,2,1,3,1,2,2,2,2,2,2,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473528,1.0267,29,College,White,Female,$75-125k,always,1,2,2,4,1,2,3,1,4,3,1,1,4,1,1,2,2,1,1,3,2,3,1,2,2,4,3,1,2,2,2,3,2,3,1,2,3,4,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,2,1,1,1,1,1,2,2,2,2,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473536,1.2323,39,College,White,Female,$75-125k,sporadic,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,3,3,2,2,3,2,2,2,1,1,3,3,3,3,3,3,4,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,4,2,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,3,-1,1,3,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
473537,1.587,44,High school or less,White,Female,$125k or more,sporadic,1,1,2,3,1,2,1,1,4,2,2,3,4,2,3,3,3,2,3,4,3,2,2,3,1,2,3,1,1,4,2,3,1,2,2,3,3,4,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,3,3,2,1,2,1,2,1,2,1,1,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473538,1.0267,73,College,White,Female,$125k or more,sporadic,1,2,1,3,1,2,2,1,2,2,2,2,4,4,4,2,1,1,1,3,3,3,1,2,1,2,3,2,1,2,2,1,2,1,2,3,4,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473539,1.0278,54,High school or less,Black,Female,Less than $40k,sporadic,1,3,2,2,1,2,3,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,3,1,1,2,2,1,2,2,2,2,1,1,2,3,4,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,3,2,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,2,3,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473540,1.2621,33,High school or less,White,Female,Less than $40k,Never,2,2,2,3,2,2,1,1,4,1,3,1,1,1,1,3,1,2,1,1,1,-1,1,3,1,3,2,3,4,3,-1,4,4,2,2,1,2,-1,2,2,1,2,1,2,2,2,1,2,2,1,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,-1,1,1,1,-1,2,2,2,1,3,4,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,0,0,0,0,0
473541,0.9116,60,High school or less,White,Male,Less than $40k,Never,2,2,3,2,1,2,2,2,1,4,3,4,3,1,2,2,2,2,2,2,1,2,2,4,1,2,2,1,2,2,2,2,1,1,2,2,2,3,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,-1,-1,1,-1,-1,2,2,2,3,4,3,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0
473542,1.1241,54,College,White,Female,$40-75k,sporadic,1,2,2,3,1,2,2,1,4,1,1,1,4,2,1,2,1,1,2,2,1,3,1,2,1,4,3,2,2,1,2,2,2,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,2,2,2,1,2,2,2,2,2,2,0,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473546,0.4719,82,College,Black,Female,Less than $40k,always,1,2,1,2,1,2,1,1,1,1,1,2,3,3,3,2,1,2,2,2,3,2,1,3,1,4,3,2,3,2,3,2,2,2,1,4,4,2,2,2,1,2,2,2,1,1,2,2,5,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473548,1.0088,55,College,White,Male,$40-75k,sporadic,1,1,1,2,1,2,1,1,2,1,4,4,2,1,2,3,2,2,3,4,2,2,1,3,2,1,4,2,3,4,3,4,2,3,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,5,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,3,2,2,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
473549,0.9452,33,College,Hispanic,Female,$75-125k,sporadic,1,3,2,1,4,1,1,2,1,2,1,2,2,1,1,2,2,1,1,3,4,2,1,4,1,4,3,3,2,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,-1,1,-1,1,-1,1,1,-1,2,3,4,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473550,1.2519,63,High school or less,White,Male,$125k or more,sporadic,2,2,2,4,2,4,4,2,4,1,1,1,4,2,1,2,1,2,2,2,1,1,2,3,1,4,4,3,2,2,4,2,4,1,2,3,3,4,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,3,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473554,0.2827,64,College,Black,Male,$75-125k,always,1,1,1,4,1,4,2,1,3,1,1,1,4,2,4,1,1,1,1,2,2,1,1,3,1,4,3,3,1,2,3,2,3,1,1,4,4,4,2,2,2,2,2,2,1,1,2,2,5,1,1,1,1,1,3,2,2,2,2,2,2,2,1,2,2,1,1,1,1,-1,1,1,-1,-1,-1,1,1,-1,2,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473556,1.4256,42,High school or less,Black,Female,$40-75k,sporadic,1,2,1,2,1,-1,1,2,1,2,1,1,3,2,2,1,1,1,1,2,2,4,1,2,1,4,3,3,2,2,2,2,2,2,1,2,2,4,2,2,1,2,2,2,1,1,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,1,1,1,-1,-1,-1,1,1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473557,0.802,51,College,White,Male,$40-75k,always,1,2,1,2,1,1,1,1,1,3,4,4,3,2,3,3,2,2,2,2,1,2,1,3,1,3,3,2,3,3,2,4,2,2,1,3,3,3,2,2,2,2,2,2,1,2,1,2,1,5,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,2,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473559,0.5343,51,College,Black,Female,$40-75k,sporadic,1,1,1,2,1,1,1,1,1,1,1,2,3,1,2,1,-1,1,2,4,2,1,1,3,1,4,3,1,1,2,2,4,2,2,2,3,3,3,2,2,2,2,1,2,1,2,1,2,5,2,1,1,1,3,3,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,2,1,2,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473561,0.9746,65,College,White,Male,$125k or more,sporadic,1,1,1,1,1,1,1,3,1,2,1,3,2,2,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,3,4,4,2,2,2,2,1,2,2,2,2,2,1,-1,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473562,1.374,35,College,White,Female,$125k or more,sporadic,1,2,2,3,2,4,2,1,4,2,2,2,4,2,3,2,2,2,2,4,2,2,1,3,1,3,3,2,2,2,2,3,2,2,2,2,4,4,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,-1,2,1,2,1,2,1,1,1,2,1,0,1,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473563,1.1491,26,College,Mixed,Female,$125k or more,Never,1,1,1,3,1,2,1,1,3,1,1,1,3,2,1,2,1,3,2,2,4,1,1,4,1,3,3,2,1,3,2,2,2,2,1,2,3,4,2,2,2,2,2,2,1,2,2,2,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,-1,1,1,-1,1,1,-1,-1,-1,1,1,-1,2,3,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473564,1.1985,24,High school or less,White,Male,$40-75k,Never,2,2,1,2,4,2,2,2,1,1,3,2,1,2,2,2,2,1,1,3,3,1,2,3,1,3,4,3,4,4,4,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,3,3,1,1,1,1,1,1,1,2,0,1,1,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473565,0.7083,69,College,White,Male,$75-125k,sporadic,1,1,2,2,1,3,1,1,4,2,1,3,4,2,2,1,2,1,2,2,2,2,1,3,1,4,4,2,2,4,2,3,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,5,2,1,2,1,1,3,2,1,2,2,2,2,2,1,1,2,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,2,1,2,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473567,0.4341,76,College,Hispanic,Male,$40-75k,always,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,4,4,1,2,2,2,1,3,1,4,4,4,1,2,2,2,2,1,1,4,2,4,1,2,2,2,2,2,2,1,2,2,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473569,0.9733,76,High school or less,Hispanic,Female,Less than $40k,sporadic,1,1,2,2,1,1,1,1,1,1,1,1,1,1,-1,2,2,2,1,2,2,1,2,4,1,2,2,2,2,4,2,4,2,2,2,3,2,3,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,-1,2,1,3,1,1,1,2,1,2,1,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473571,1.0767,46,College,White,Male,$125k or more,sporadic,1,1,1,4,1,2,2,4,4,1,1,1,3,2,1,2,2,1,1,1,1,1,1,4,1,4,4,2,2,2,2,2,2,3,2,2,4,4,2,1,2,2,2,2,1,2,2,2,5,1,2,2,2,2,4,2,2,1,2,2,2,2,1,2,2,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,2,2,1,1,1,1,2,1,2,1,1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473572,0.7961,56,College,Mixed,Male,$75-125k,sporadic,1,1,2,1,1,1,1,1,1,1,4,3,1,2,3,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,3,2,2,2,3,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473573,0.4099,48,College,Black,Male,$75-125k,sporadic,1,2,1,3,1,2,1,1,1,2,1,3,3,3,3,1,1,1,1,4,2,2,1,3,1,3,3,3,2,3,2,3,2,2,1,3,3,3,2,2,2,2,2,2,1,2,2,2,2,-1,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,3,2,1,1,1,1,2,2,2,2,1,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473574,0.962,66,College,White,Female,$40-75k,sporadic,1,2,1,1,1,1,1,1,1,2,1,1,4,2,2,1,1,1,1,2,3,1,1,2,1,4,2,2,2,2,3,2,2,1,1,2,4,4,2,1,1,2,2,2,1,2,2,2,5,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,2,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473575,0.5711,52,College,Hispanic,Female,$125k or more,sporadic,1,1,1,4,1,2,2,2,1,2,1,1,3,2,2,1,2,3,4,3,4,1,1,3,1,4,3,2,3,2,3,2,3,2,1,1,4,3,2,2,2,2,2,2,1,2,2,2,4,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,-1,2,3,2,1,2,2,2,2,2,2,1,0,1,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473576,0.8044,62,College,White,Male,$75-125k,sporadic,2,2,2,2,2,2,1,1,2,2,3,3,2,1,2,2,2,1,2,2,2,2,1,3,2,2,3,2,3,3,4,4,2,3,2,4,3,4,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,2,2,2,2,2,2,2,2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
473577,1.1441,73,High school or less,White,Female,$40-75k,always,1,1,1,1,1,1,1,1,1,1,3,4,1,1,2,3,1,1,3,2,3,3,1,3,2,1,3,1,3,3,3,4,1,2,1,3,4,4,2,2,1,2,2,2,2,2,2,2,1,4,1,1,2,4,3,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,3,2,1,2,2,2,1,2,2,1,1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473578,1.1596,68,High school or less,Hispanic,Female,Less than $40k,sporadic,1,2,1,2,1,1,1,2,1,1,1,2,2,2,3,1,2,4,4,2,4,4,2,4,1,2,2,2,1,2,2,3,2,1,3,2,3,3,1,2,2,2,2,2,1,1,2,2,3,4,2,3,3,2,2,2,2,2,1,1,2,2,2,2,2,1,1,-1,1,-1,1,-1,-1,1,-1,1,3,-1,3,1,3,1,2,2,2,2,2,2,1,0,1,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473579,1.0021,56,College,White,Male,$40-75k,Never,2,1,1,1,1,1,1,2,1,3,2,3,2,2,3,2,1,1,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,1,1,-1,2,2,5,3,2,2,4,1,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,0
473580,1.0527,86,High school or less,White,Female,Less than $40k,always,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,3,2,2,2,2,2,2,1,2,2,2,1,4,4,4,2,2,-1,2,2,2,2,2,2,2,3,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,2,1,1,1,2,2,2,2,2,2,1,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473581,0.7927,59,College,Mixed,Female,$40-75k,Never,2,2,2,2,2,3,2,2,2,1,1,2,4,2,1,1,2,2,2,2,1,2,1,3,1,4,3,3,3,3,3,3,3,2,1,3,4,4,2,2,2,2,2,2,2,2,2,2,5,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,-1,1,1,-1,-1,1,1,-1,2,1,3,4,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0
473583,1.0868,42,High school or less,White,Male,Less than $40k,sporadic,1,2,1,3,1,1,3,1,4,2,4,4,2,1,2,4,2,2,2,2,2,2,1,3,1,2,3,2,2,4,3,4,2,2,2,4,3,4,2,2,1,2,2,2,2,2,2,2,3,3,1,3,3,4,3,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,3,2,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473584,1.0357,36,College,Mixed,Female,$125k or more,always,1,2,2,3,1,3,2,1,3,2,1,2,3,2,3,2,2,2,3,3,3,3,1,3,1,4,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,-1,1,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,2,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473585,0.6959,36,College,Hispanic,Male,$40-75k,Never,1,4,2,1,4,1,2,1,1,1,2,4,1,1,3,4,1,4,4,1,1,3,2,4,1,4,4,2,3,4,3,4,2,2,2,2,4,1,2,2,2,2,2,2,1,1,2,2,5,2,3,3,2,4,4,2,2,2,2,2,2,2,1,2,2,-1,1,1,1,-1,1,-1,1,-1,-1,1,1,-1,3,3,2,2,2,1,2,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
473586,0.9081,41,College,White,Male,Less than $40k,sporadic,1,2,1,3,1,3,1,1,4,1,1,1,4,4,3,1,1,2,2,1,2,2,1,3,1,4,2,2,2,2,1,1,2,3,1,2,4,4,2,2,2,2,1,2,2,2,1,2,5,1,2,3,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,-1,1,1,-1,-1,-1,1,1,-1,2,2,1,1,2,2,2,2,2,2,1,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473587,1.1732,28,College,Hispanic,Male,Less than $40k,Never,1,1,1,2,1,1,2,2,1,2,1,2,3,4,3,2,2,3,3,2,4,3,1,3,1,3,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,2,1,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
473588,0.4656,67,College,Black,Male,$40-75k,always,1,1,1,4,1,2,1,1,1,1,1,1,3,2,2,1,1,1,2,2,3,1,-1,2,1,4,3,3,2,1,2,1,2,1,1,4,4,4,1,2,2,2,2,2,1,1,2,2,5,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,2,1,1,1,2,2,2,2,2,2,1,1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473589,1.1621,43,College,White,Female,$75-125k,sporadic,2,1,3,1,3,1,1,3,1,4,4,4,1,1,4,4,4,4,4,4,4,1,2,3,1,2,2,2,2,2,1,4,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,2,3,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
473590,0.4412,55,College,Hispanic,Male,$75-125k,sporadic,1,1,2,2,1,2,1,1,1,2,4,4,2,1,4,3,2,2,2,4,2,1,1,2,1,2,2,2,2,2,3,4,1,2,1,4,4,4,2,2,2,2,2,2,2,2,2,2,1,5,1,2,1,3,3,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
